G_GENERAL;G_LIBELLE;G_ABREGE;G_NATUREGENE;G_CENTRALISABLE;G_PURGEABLE;G_SOLDEPROGRESSIF;G_SAUTPAGE;G_TOTAUXMENSUELS;G_COLLECTIF;G_DATECREATION;G_DATEMODIF;G_DATEOUVERTURE;G_DATEFERMETURE;G_FERME;G_DATEDERNMVT;G_DEBITDERNMVT;G_CREDITDERNMVT;G_NUMDERNMVT;G_LIGNEDERNMVT;G_CONFIDENTIEL;G_SENS;G_TOTALDEBIT;G_TOTALCREDIT;G_LETTRABLE;G_POINTABLE;G_VENTILABLE;G_CORRESP1;G_CORRESP2;G_TVAENCAISSEMENT;G_TVA;G_BUDGENE;G_RISQUETIERS;G_DERNLETTRAGE;G_DEBNONPOINTE;G_CREDNONPOINTE;G_UTILISATEUR;G_TPF;G_SOCIETE;G_VENTILABLE1;G_VENTILABLE2;G_VENTILABLE3;G_VENTILABLE4;G_VENTILABLE5;G_MODELE;G_QUALIFQTE1;G_QUALIFQTE2;G_MODEREGLE;G_JOURPAIEMENT1;G_JOURPAIEMENT2;G_REGIMETVA;G_SOUMISTPF;G_ADRESSE1;G_ADRESSE2;G_ADRESSE3;G_CODEPOSTAL;G_VILLE;G_DIVTERRIT;G_PAYS;G_LANGUE;G_NIF;G_SIRET;G_APE;G_TELEPHONE;G_FAX;G_TELEX;G_RISQUE;G_PLAFOND;G_RELANCEREGLEMENT;G_RELANCETRAITE;G_RESIDENTETRANGER;G_NATUREECONOMIQUE;G_MOTIFVIREMENT;G_LETTREPAIEMENT;G_JURIDIQUE;G_ETABLISSEMENT;G_TVASURENCAISS;G_TOTDEBP;G_TOTCREP;G_TOTDEBE;G_TOTCREE;G_TOTDEBS;G_TOTCRES;G_TOTDEBANO;G_TOTCREANO;G_SUIVITRESO;G_CREERPAR;G_EXPORTE;G_TOTDEBANON1;G_TOTCREANON1;G_DEVISECAISSE;G_TABLE0;G_TABLE1;G_TABLE2;G_TABLE3;G_TABLE4;G_TABLE5;G_TABLE6;G_TABLE7;G_TABLE8;G_TABLE9;G_CONSO;G_TOTDEBPTP;G_TOTCREPTP;G_TOTDEBPTD;G_TOTCREPTD;G_CODEIMPORT;G_EFFET;G_DOMAINE;G_COMPENS;G_IAS14;G_CUTOFF;G_CUTOFFPERIODE;G_CUTOFFECHUE;G_VISAREVISION;G_TOTDEBN2;G_TOTCREN2;G_CYCLEREVISION;G_CUTOFFCOMPTE;G_BLOCNOTE;G_NONTAXABLE;G_GUIDASSOCIER;G_STOCK;G_STKQTE;G_STKMETHODEVAL;G_STKVAL;G_STKMAG;G_STKMAGCTRP;G_STKEXN;G_STKEXNCTRP;G_STKTERRE;G_STKTERRECTRP;G_STKMONTANT;G_QUOTEPART;G_QUOTEPARTPCT;G_EXTOURNE;G_QUOTEPARTTRCH;G_QUOTECPTRANSF;G_QPMONTANT;G_QUOTEPARTTYPE
10630000;Réserves statutaires ou contract.;Réserves statutai;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10640000;Réserves réglementées;Réserves réglemen;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10641000;Réserve pour + values à lt;Réserve pour + Va;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10648000;Autres réserves réglementées;Autres réserves r;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10680000;Autres réserves;Autres réserves;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10681000;Réserve de propre assureur;Réserve de propre;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10688000;Réserves diverses;Réserves diverses;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10700000;Ecart d'équivalence;Ecart d'équivalen;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10800000;Compte de l'exploitant;Compte de l'explo;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;M  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
10900000;Actionnaires : capit.sousc.n/appelé;Actionnaires : ca;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
11000000;Report à nouveau (solde créditeur);Report à nouveau;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
11900000;Report à nouveau (solde débit);Report Ó nouveau;DIV;-;-;-;-;-;-;2021-05-11T00:00:00.0000000;2021-06-18T08:26:44.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-06-30T00:00:00.0000000;435094,2700;0,0000;3;23;0;M  ;875845,6100;0,0000;-;-;-;;;;NOR;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;;440751,3400;0,0000;875845,6100;0,0000;0,0000;0,0000;440751,3400;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;38530,1800;2582,0400;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
12000000;RÚsultat exercice (bÚnÚfice);RÚsultat exercice;DIV;-;-;-;-;-;-;2021-05-11T00:00:00.0000000;2021-07-13T20:04:49.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;M  ;0,0000;0,0000;-;-;-;12000000;;;NOR;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;;404803,2000;404803,2000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;2582,0400;2582,0400;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
12800000;Acomptes sur les dividendes;Acomptes sur les;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;M  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
12900000;Perte;Perte;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-07-13T20:05:05.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-06-30T00:00:00.0000000;0,0000;435094,2700;3;24;0;D  ;435094,2700;435094,2700;-;-;-;12900000;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;435094,2700;435094,2700;0,0000;0,0000;435094,2700;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
13100000;Subventions d'équipement;Subventions d'équ;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
13150000;CollectivitÚs publiques;CollectivitÚs pub;DIV;-;-;X;-;-;-;2021-05-11T00:00:00.0000000;2021-05-12T11:26:27.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-06-30T00:00:00.0000000;0,0000;100000,0000;1;26;0;M  ;0,0000;100000,0000;-;-;-;;;;NOR;;-;;0,0000;0,0000;DA1;;001;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;;100000,0000;100000,0000;0,0000;100000,0000;0,0000;0,0000;0,0000;0,0000;;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;;-;-;0,0000;100000,0000;J1;;;-;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
13800000;Autres subventions d'investissement;Autres subvention;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
13900000;Subventions inscrites au c/r;Subventions inscr;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;2021-12-31T00:00:00.0000000;0,0000;46464,6500;1;22;0;D  ;0,0000;46464,6500;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;46464,6500;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
13910000;Sub. d'équipement inscrites au c/r;Sub. d'équipement;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
13980000;Autres sub d'équip inscrites au c/r;Autres sub d'équi;DIV;-;X;X;-;-;-;2001-05-21T00:00:00.0000000;2021-06-22T15:00:56.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;D  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;XTR;;132;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;RIE;SAI;---;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;J1;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14230000;Provisions reconstit.gisemt.miniers;Provisions recons;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;G;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14240000;Provisions pour investissement;Provisions pour i;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;H;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14310000;Provisions pour hausse des prix;Provisions pour h;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14320000;Provisions fluctuation des cours;Provisions fluctu;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14400000;Provis.réglement.relat.aut.élém.act;Provis.réglement.;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14410000;Provision pour prêts d'installation;Provision pour pr;DIV;-;-;X;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14500000;Amortissements dérogatoires;Amortissements dé;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;G;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14600000;Provision spéciale de réévaluation;Provision spécial;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;G;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14700000;Plus-values réinvesties;Plus-values réinv;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;G;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
14800000;Autres provisions réglementées;Autres provisions;DIV;-;-;-;-;-;-;1900-01-01T00:00:00.0000000;2021-05-10T15:14:23.0000000;1900-01-01T00:00:00.0000000;1900-01-01T00:00:00.0000000;-;1900-01-01T00:00:00.0000000;0,0000;0,0000;0;0;0;C  ;0,0000;0,0000;-;-;-;;;;;;-;;0,0000;0,0000;DA1;;;-;-;-;-;-;-;;;;0;0;;-;;;;;;;;;;;;;;;0,0000;0,0000;;;;;;;;;-;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;;;0,0000;0,0000;;;;;;;;;;;;;0,0000;0,0000;0,0000;0,0000;;-;;-;-;-;-  ;-;-;0,0000;0,0000;;;;X;;-;;;;;;;;;;0,0000;-;0,000000000;;-;;0,0000;
